No.,Time Stamp,Volts AN,Volts BN,Volts LN Average,Volts AB,Volts LL Average,I A,I B,I Average,Watt A,Watt B,Watt Total,VAR A,VAR B,VAR Total,VA A,VA B,VA Total,Pwr Factor A,Pwr Factor B,Pwr Factor Total,Dmd Watt Total,Dmd VAR Total,Dmd VA Total,Dmd I A,Dmd I B,Ep_imp,Ep_exp,Eq_imp,Eq_exp,Ep_total,Ep_net,Eq_total,Eq_net,Es
713,2019-01-13 09:30:00,117.22,117.92,117.57,235.1,0,7.1317,2.7762,4.954,0.56351,0.30444,0.86795,0.61395,0.08798,0.70193,0.83605,0.32746,1.16351,0.674,0.93,0.746,0.78887,0.65679,1.08477,7.091,2.1593,51.1,1096.7,39.9,821.4,1147.8,-1045.6,861.3,-781.5,1514.6
714,2019-01-13 09:35:00,117.48,118.11,117.8,235.55,0,7.1513,2.7844,4.9679,0.56511,0.30429,0.8694,0.61607,0.08796,0.70404,0.83873,0.32745,1.16617,0.674,0.929,0.746,0.83198,0.67914,1.13297,7.1277,2.5322,51.2,1096.7,40,821.4,1147.9,-1045.5,861.4,-781.4,1514.7
715,2019-01-13 09:40:00,117.16,118.01,117.59,235.11,0,8.1415,1.4252,4.7834,0.68484,0.14275,0.82759,0.66148,-0.00125,0.66023,0.95399,0.16857,1.12256,0.718,0.847,0.737,0.87409,0.6967,1.17443,7.4932,2.5092,51.2,1096.7,40,821.4,1147.9,-1045.5,861.4,-781.4,1514.8
716,2019-01-13 09:45:00,116.79,117.53,117.16,234.24,0,8.0359,2.7704,5.4031,0.6726,0.30416,0.97676,0.65133,0.08384,0.73517,0.93826,0.32618,1.26444,0.717,0.932,0.772,0.92335,0.71656,1.22182,7.8081,2.5987,51.3,1096.7,40.1,821.4,1148,-1045.4,861.5,-781.3,1514.9
717,2019-01-13 09:50:00,116.96,117.74,117.35,234.68,0,8.0193,2.7725,5.3959,0.67071,0.30308,0.97379,0.65321,0.08544,0.73865,0.93819,0.3255,1.26369,0.715,0.931,0.771,0.91944,0.70881,1.21145,8.1051,2.2245,51.4,1096.7,40.2,821.4,1148.1,-1045.3,861.6,-781.2,1515
718,2019-01-13 09:55:00,116.97,118.15,117.56,234.96,0,8.0037,1.4189,4.7113,0.66826,0.1421,0.81036,0.65246,-0.00111,0.65135,0.93598,0.16765,1.10363,0.714,0.848,0.734,0.96095,0.72962,1.25614,8.0383,2.6849,51.5,1096.7,40.2,821.4,1148.2,-1045.2,861.6,-781.2,1515.1
719,2019-01-13 10:00:00,117.36,118.11,117.73,235.21,0,7.2101,2.7965,5.0033,0.56454,0.3074,0.87194,0.61412,0.08759,0.70171,0.83692,0.33063,1.16755,0.675,0.93,0.747,0.95115,0.72539,1.24778,8.0327,2.6105,51.6,1096.7,40.3,821.4,1148.3,-1045.1,861.7,-781.1,1515.2
720,2019-01-13 10:05:00,117.2,118.01,117.6,235.13,0,7.1168,2.7871,4.9519,0.56232,0.30421,0.86653,0.6117,0.08712,0.69882,0.83363,0.32707,1.1607,0.675,0.93,0.747,0.9156,0.71255,1.21394,7.7332,2.6142,51.6,1096.7,40.3,821.4,1148.3,-1045.1,861.7,-781.1,1515.3
721,2019-01-13 10:10:00,117.09,117.99,117.54,234.97,0,7.1598,1.4213,4.2906,0.56541,0.14196,0.70737,0.61516,-0.00134,0.61383,0.83829,0.16763,1.00592,0.674,0.847,0.703,0.83057,0.67446,1.12683,7.443,2.1542,51.7,1096.7,40.4,821.4,1148.4,-1045,861.8,-781,1515.4
722,2019-01-13 10:15:00,117.29,117.88,117.59,235.08,0,7.175,2.7761,4.9756,0.56745,0.30439,0.87184,0.6174,0.08724,0.70464,0.84123,0.3272,1.16843,0.675,0.93,0.746,0.79282,0.66009,1.09002,7.1465,2.1422,51.8,1096.7,40.4,821.4,1148.5,-1044.9,861.8,-781,1515.5
723,2019-01-13 10:20:00,117.52,118.16,117.84,235.59,0,7.1408,2.802,4.9714,0.56412,0.30689,0.871,0.61806,0.08794,0.706,0.83956,0.33039,1.16994,0.672,0.929,0.744,0.79226,0.6603,1.08954,7.1441,2.1403,51.8,1096.7,40.5,821.4,1148.5,-1044.9,861.9,-780.9,1515.6
724,2019-01-13 10:25:00,117.75,118.22,117.98,235.6,0,7.1093,2.7815,4.9454,0.56284,0.30682,0.86966,0.61571,0.08864,0.70435,0.83695,0.32978,1.16673,0.672,0.93,0.745,0.80347,0.66614,1.10034,7.1299,2.2436,51.9,1096.7,40.6,821.4,1148.6,-1044.8,862,-780.8,1515.7
725,2019-01-13 10:30:00,117.21,117.99,117.6,235.17,0,7.0178,2.7729,4.8954,0.55384,0.30396,0.8578,0.60469,0.08757,0.69226,0.82278,0.3269,1.14968,0.673,0.93,0.746,0.87346,0.70154,1.17319,7.1016,2.8942,52,1096.7,40.6,821.4,1148.7,-1044.7,862,-780.8,1515.8
726,2019-01-13 10:35:00,117.14,118,117.57,235.01,0,7.1114,1.4469,4.2792,0.56185,0.14354,0.70539,0.61102,-0.00194,0.60908,0.83284,0.17024,1.00308,0.675,0.843,0.703,0.861,0.69347,1.16008,7.0817,2.8055,52,1096.7,40.7,821.4,1148.7,-1044.7,862.1,-780.7,1515.9
727,2019-01-13 10:40:00,117.15,117.98,117.56,235.1,0,7.1153,1.4313,4.2733,0.56242,0.14276,0.70518,0.61154,-0.00136,0.61018,0.83358,0.16841,1.00199,0.675,0.848,0.704,0.87992,0.70097,1.18187,7.0912,2.9864,52.1,1096.7,40.7,821.4,1148.8,-1044.6,862.1,-780.7,1516
728,2019-01-13 10:45:00,117.61,117.68,117.65,235.19,0,7.1722,8.3706,7.7714,0.5687,0.89872,1.46742,0.61973,0.38186,1.00159,0.84387,0.9846,1.82847,0.674,0.913,0.803,0.87086,0.69589,1.17324,7.1069,2.8893,52.2,1096.7,40.8,821.4,1148.9,-1044.5,862.2,-780.6,1516.1
729,2019-01-13 10:50:00,117.38,118.04,117.71,235.27,0,7.1283,1.4468,4.2875,0.56356,0.14401,0.70757,0.61495,-0.00195,0.613,0.83681,0.17059,1.0074,0.673,0.844,0.702,0.87114,0.69857,1.17501,7.13,2.875,52.2,1096.7,40.8,821.4,1148.9,-1044.5,862.2,-780.6,1516.2
730,2019-01-13 10:55:00,117.25,118.16,117.7,235.27,0,8.1326,2.7957,5.4641,0.68545,0.30724,0.99269,0.65982,0.0888,0.74862,0.95331,0.33036,1.28368,0.719,0.93,0.773,0.88051,0.70014,1.18025,7.3358,2.7118,52.3,1096.7,40.9,821.4,1149,-1044.4,862.3,-780.5,1516.3
731,2019-01-13 11:00:00,117,117.79,117.39,234.53,0,8.0609,2.7848,5.4228,0.67638,0.30583,0.98221,0.65443,0.08532,0.73974,0.94311,0.32821,1.27131,0.717,0.932,0.773,0.8903,0.70005,1.1836,7.6531,2.4296,52.4,1096.7,41,821.4,1149.1,-1044.3,862.4,-780.4,1516.4
732,2019-01-13 11:05:00,117.14,118.04,117.59,235.14,0,8.0371,1.4226,4.7299,0.6722,0.14164,0.81383,0.65602,-0.00137,0.65465,0.94123,0.16765,1.10887,0.714,0.845,0.734,0.9505,0.72174,1.24637,7.9578,2.673,52.5,1096.7,41,821.4,1149.2,-1044.2,862.4,-780.4,1516.5
733,2019-01-13 11:10:00,117.47,118.36,117.92,235.78,0,8.0927,2.8391,5.4659,0.67792,0.31182,0.98974,0.66513,0.08924,0.75437,0.9517,0.33605,1.28775,0.712,0.928,0.769,0.96118,0.72717,1.25735,8.0633,2.6608,52.5,1096.7,41.1,821.4,1149.2,-1044.2,862.5,-780.3,1516.6
734,2019-01-13 11:15:00,117.34,118.06,117.7,235.29,0,8.0715,2.8097,5.4406,0.67465,0.30857,0.98322,0.66218,0.08701,0.74918,0.94735,0.33168,1.27903,0.712,0.93,0.769,0.9609,0.72972,1.25911,8.0634,2.6679,52.6,1096.7,41.1,821.4,1149.3,-1044.1,862.5,-780.3,1516.7
735,2019-01-13 11:20:00,117.32,118.25,117.78,235.49,0,7.1214,1.45,4.2857,0.56249,0.14425,0.70675,0.61376,-0.00148,0.61227,0.83529,0.1713,1.00659,0.673,0.842,0.702,0.91527,0.71307,1.2141,7.8207,2.5139,52.7,1096.7,41.2,821.4,1149.4,-1044,862.6,-780.2,1516.8
736,2019-01-13 11:25:00,117.18,117.88,117.53,234.94,0,7.1194,2.8048,4.9621,0.56316,0.30775,0.87091,0.61245,0.08612,0.69856,0.83478,0.33078,1.16556,0.675,0.93,0.747,0.87814,0.69831,1.17773,7.508,2.5131,52.8,1096.7,41.2,821.4,1149.5,-1043.9,862.6,-780.2,1516.9
737,2019-01-13 11:30:00,117.25,117.82,117.53,234.95,0,7.0772,2.7979,4.9375,0.55817,0.30859,0.86676,0.60985,0.08538,0.69523,0.82952,0.33126,1.16078,0.673,0.932,0.747,0.83833,0.68089,1.1375,7.176,2.5063,52.8,1096.7,41.3,821.4,1149.5,-1043.9,862.7,-780.1,1517
738,2019-01-13 11:35:00,117.13,117.97,117.55,234.92,0,7.0593,1.4427,4.251,0.55664,0.14289,0.69954,0.60761,-0.00214,0.60547,0.82665,0.16937,0.99602,0.673,0.844,0.702,0.8501,0.6868,1.14929,7.0908,2.7,52.9,1096.7,41.4,821.4,1149.6,-1043.8,862.8,-780,1517.1
739,2019-01-13 11:40:00,117.48,118.1,117.79,235.68,0,7.0987,2.7901,4.9444,0.56041,0.30693,0.86734,0.61323,0.08856,0.70179,0.83355,0.32994,1.16349,0.672,0.93,0.745,0.83797,0.68095,1.13769,7.0788,2.6061,53,1096.7,41.4,821.4,1149.7,-1043.7,862.8,-780,1517.2
740,2019-01-13 11:45:00,117.18,117.93,117.55,234.98,0,7.1205,2.7866,4.9535,0.56277,0.30509,0.86786,0.61156,0.08596,0.69752,0.83377,0.32746,1.16123,0.675,0.932,0.747,0.83916,0.68268,1.13952,7.0907,2.6057,53,1096.7,41.5,821.4,1149.7,-1043.7,862.9,-779.9,1517.3
741,2019-01-13 11:50:00,117,117.93,117.46,234.87,0,7.0983,1.4472,4.2727,0.56034,0.14353,0.70388,0.60943,-0.00215,0.60728,0.83062,0.17034,1.00096,0.675,0.843,0.703,0.79006,0.65809,1.08669,7.1035,2.1399,53.1,1096.7,41.5,821.4,1149.8,-1043.6,862.9,-779.9,1517.3
742,2019-01-13 11:55:00,117.34,117.95,117.65,235.17,0,7.131,2.7806,4.9558,0.56379,0.30602,0.86981,0.61426,0.08696,0.70121,0.83649,0.32866,1.16514,0.674,0.931,0.747,0.802,0.66414,1.09816,7.1164,2.2308,53.2,1096.7,41.6,821.4,1149.9,-1043.5,863,-779.8,1517.4
743,2019-01-13 12:00:00,117.27,118,117.64,235.26,0,7.1281,2.7799,4.954,0.56299,0.30445,0.86744,0.61443,0.08736,0.70179,0.83608,0.32735,1.16343,0.673,0.93,0.746,0.80095,0.66269,1.09646,7.1138,2.229,53.2,1096.7,41.6,821.4,1149.9,-1043.5,863,-779.8,1517.5
744,2019-01-13 12:05:00,117.67,118.4,118.03,235.93,0,7.1004,1.4507,4.2755,0.56153,0.14407,0.7056,0.6147,-0.00131,0.61339,0.83539,0.17106,1.00644,0.672,0.842,0.701,0.79009,0.65763,1.08623,7.11,2.1386,53.3,1096.7,41.7,821.4,1150,-1043.4,863.1,-779.7,1517.6
745,2019-01-13 12:10:00,116.93,117.81,117.37,234.57,0,8.1253,2.7842,5.4547,0.68514,0.3052,0.99034,0.65497,0.0859,0.74087,0.94965,0.32765,1.2773,0.721,0.931,0.775,0.82819,0.67534,1.12302,7.2463,2.3209,53.4,1096.7,41.8,821.4,1150.1,-1043.3,863.2,-779.6,1517.7
746,2019-01-13 12:15:00,117.06,118.06,117.56,235.05,0,8.0743,2.6505,5.3624,0.67819,0.27975,0.95793,0.65574,0.08429,0.74003,0.94518,0.30408,1.24927,0.718,0.92,0.767,0.86816,0.69068,1.16167,7.5741,2.3226,53.5,1096.7,41.8,821.4,1150.2,-1043.2,863.2,-779.6,1517.8
747,2019-01-13 12:20:00,117.24,118.17,117.71,235.23,0,8.1307,1.4239,4.7773,0.68462,0.14202,0.82663,0.66437,-0.00144,0.66292,0.95594,0.16796,1.12389,0.716,0.846,0.736,0.89812,0.7001,1.1905,7.905,2.2462,53.5,1096.7,41.9,821.4,1150.2,-1043.2,863.3,-779.5,1517.9
748,2019-01-13 12:25:00,117.34,118.18,117.76,235.38,0,8.1346,2.7914,5.463,0.68104,0.30634,0.98739,0.66582,0.088,0.75382,0.95442,0.33007,1.28449,0.714,0.928,0.769,0.90977,0.70518,1.20308,8.1055,2.1535,53.6,1096.7,41.9,821.4,1150.3,-1043.1,863.3,-779.5,1518
749,2019-01-13 12:30:00,117.35,118.11,117.73,235.26,0,8.1073,1.4229,4.7651,0.67837,0.14259,0.82095,0.66454,-0.00143,0.66311,0.95161,0.16817,1.11978,0.713,0.848,0.733,0.88547,0.69561,1.18105,8.1126,1.957,53.7,1096.7,42,821.4,1150.4,-1043,863.4,-779.4,1518.1
750,2019-01-13 12:35:00,117.3,118.24,117.77,235.46,0,7.1679,1.4242,4.296,0.56732,0.1419,0.70922,0.61678,-0.00102,0.61576,0.84068,0.16793,1.00861,0.675,0.845,0.703,0.86346,0.68871,1.16078,7.9337,1.9555,53.8,1096.7,42,821.4,1150.5,-1042.9,863.4,-779.4,1518.2
751,2019-01-13 12:40:00,117.24,117.93,117.59,234.97,0,7.074,2.8078,4.9409,0.55923,0.30814,0.86737,0.60887,0.08592,0.69479,0.82944,0.33104,1.16048,0.674,0.931,0.747,0.84533,0.68282,1.14202,7.5897,2.138,53.8,1096.7,42.1,821.4,1150.5,-1042.9,863.5,-779.3,1518.3
752,2019-01-13 12:45:00,117.25,117.76,117.5,234.88,0,7.0236,2.7778,4.9007,0.55445,0.30476,0.85921,0.60521,0.08553,0.69075,0.82351,0.327,1.15051,0.673,0.932,0.747,0.82799,0.67487,1.12304,7.2253,2.3342,53.9,1096.7,42.2,821.4,1150.6,-1042.8,863.6,-779.2,1518.4
753,2019-01-13 12:50:00,117.26,118.11,117.69,235.34,0,7.0215,2.7829,4.9022,0.55395,0.30597,0.85992,0.60497,0.0875,0.69247,0.8231,0.32875,1.15184,0.673,0.931,0.747,0.86287,0.69294,1.15504,7.048,2.7869,54,1096.7,42.2,821.4,1150.7,-1042.7,863.6,-779.2,1518.5
754,2019-01-13 12:55:00,117.33,118.16,117.74,235.27,0,7.127,1.4519,4.2895,0.56386,0.14443,0.7083,0.61324,-0.00188,0.61136,0.83577,0.17157,1.00734,0.675,0.842,0.703,0.85811,0.68988,1.15431,7.0517,2.7706,54,1096.7,42.3,821.4,1150.7,-1042.7,863.7,-779.1,1518.6
755,2019-01-13 13:00:00,117.41,118.04,117.73,235.26,0,7.1329,2.8068,4.9698,0.56476,0.30569,0.87045,0.61417,0.08695,0.70111,0.83701,0.3284,1.1654,0.675,0.931,0.747,0.84162,0.68205,1.13962,7.0901,2.6056,54.1,1096.7,42.3,821.4,1150.8,-1042.6,863.7,-779.1,1518.7
756,2019-01-13 13:05:00,117.14,117.78,117.46,234.79,0,7.1136,2.5711,4.8423,0.56211,0.27813,0.84024,0.61158,0.08191,0.69349,0.83329,0.30182,1.13511,0.675,0.922,0.74,0.84241,0.68407,1.14124,7.1221,2.5935,54.2,1096.7,42.4,821.4,1150.9,-1042.5,863.8,-779,1518.8
757,2019-01-13 13:10:00,117.22,117.87,117.55,234.84,0,7.1124,1.4498,4.2811,0.56242,0.14469,0.70711,0.61194,-0.00236,0.60958,0.83392,0.1713,1.00521,0.674,0.845,0.703,0.79323,0.65764,1.08911,7.121,2.1587,54.2,1096.7,42.4,821.4,1150.9,-1042.5,863.8,-779,1518.9
758,2019-01-13 13:15:00,116.94,117.69,117.32,234.55,0,7.0541,2.7727,4.9134,0.55698,0.30411,0.86109,0.60508,0.08563,0.69071,0.82516,0.32653,1.15169,0.675,0.931,0.748,0.79969,0.66084,1.09447,7.102,2.2319,54.3,1096.7,42.5,821.4,1151,-1042.4,863.9,-778.9,1519
759,2019-01-13 13:20:00,117.47,118.12,117.8,235.27,0,7.0852,2.7794,4.9323,0.56032,0.30501,0.86532,0.61203,0.08728,0.69931,0.8325,0.32796,1.16047,0.673,0.93,0.746,0.80022,0.66096,1.09504,7.09,2.2415,54.4,1096.7,42.6,821.4,1151.1,-1042.3,864,-778.8,1519.1
760,2019-01-13 13:25:00,117.21,117.97,117.59,234.92,0,7.066,1.425,4.2455,0.55794,0.14197,0.69991,0.608,-0.00143,0.60657,0.82792,0.16795,0.99588,0.674,0.845,0.703,0.81904,0.67266,1.11374,7.0808,2.4037,54.5,1096.7,42.6,821.4,1151.2,-1042.2,864,-778.8,1519.2
761,2019-01-13 13:30:00,116.9,117.75,117.33,234.33,0,8.1277,2.7729,5.4503,0.68399,0.30432,0.98831,0.65769,0.08631,0.744,0.9508,0.32694,1.27774,0.719,0.931,0.773,0.8402,0.67735,1.13383,7.4391,2.2232,54.5,1096.7,42.7,821.4,1151.2,-1042.2,864.1,-778.7,1519.3
762,2019-01-13 13:35:00,117.06,117.82,117.44,234.65,0,8.1446,2.7798,5.4622,0.68285,0.3081,0.99095,0.6626,0.08524,0.74783,0.95335,0.33012,1.28346,0.716,0.933,0.772,0.8808,0.69332,1.17342,7.7862,2.2234,54.6,1096.7,42.7,821.4,1151.3,-1042.1,864.1,-778.7,1519.4
763,2019-01-13 13:40:00,117.03,118.09,117.56,234.98,0,8.117,1.4192,4.7681,0.68027,0.1414,0.82167,0.66054,-0.00148,0.65906,0.95006,0.16723,1.1173,0.716,0.846,0.735,0.90161,0.69898,1.19441,8.1369,2.0592,54.7,1096.7,42.8,821.4,1151.4,-1042,864.2,-778.6,1519.5
764,2019-01-13 13:45:00,117.38,118.15,117.77,235.31,0,8.1356,2.7911,5.4633,0.68118,0.30749,0.98867,0.66651,0.08805,0.75456,0.95494,0.33031,1.28526,0.713,0.931,0.769,0.89885,0.70092,1.1938,8.1241,2.0618,54.8,1096.7,42.8,821.4,1151.5,-1041.9,864.2,-778.6,1519.6
765,2019-01-13 13:50:00,117.47,117.98,117.73,235.21,0,7.1382,2.7981,4.9681,0.56475,0.30693,0.87168,0.61611,0.08623,0.70234,0.83847,0.33014,1.16861,0.674,0.93,0.746,0.89018,0.69934,1.18662,8.0489,2.0648,54.8,1096.7,42.9,821.4,1151.5,-1041.9,864.3,-778.5,1519.7
766,2019-01-13 13:55:00,116.89,117.69,117.29,234.68,0,7.0888,1.4234,4.2561,0.55979,0.1416,0.70139,0.60731,-0.0027,0.6046,0.82868,0.16753,0.99621,0.676,0.845,0.704,0.85948,0.68773,1.15579,7.7068,2.1404,54.9,1096.7,43,821.4,1151.6,-1041.8,864.4,-778.4,1519.8
767,2019-01-13 14:00:00,117,117.38,117.19,234.32,0,7.0562,2.7711,4.9136,0.55706,0.30426,0.86133,0.60598,0.0833,0.68928,0.82589,0.3261,1.15199,0.675,0.933,0.748,0.8299,0.67445,1.12498,7.3545,2.2275,55,1096.7,43,821.4,1151.7,-1041.7,864.4,-778.4,1519.9
768,2019-01-13 14:05:00,117.17,117.79,117.48,234.79,0,7.1136,2.7728,4.9432,0.56268,0.30463,0.86731,0.61164,0.08526,0.6969,0.83378,0.32697,1.16075,0.675,0.932,0.747,0.79888,0.65957,1.09317,7.089,2.2254,55,1096.7,43.1,821.4,1151.7,-1041.7,864.5,-778.3,1519.9
769,2019-01-13 14:10:00,117.34,118.12,117.73,235.34,0,7.1251,1.432,4.2785,0.56341,0.14203,0.70544,0.61432,-0.00144,0.61288,0.83633,0.16832,1.00465,0.674,0.844,0.702,0.7905,0.65476,1.08551,7.095,2.1535,55.1,1096.7,43.1,821.4,1151.8,-1041.6,864.5,-778.3,1520
770,2019-01-13 14:15:00,117.58,118.11,117.84,235.63,0,7.1539,2.7901,4.972,0.56575,0.30664,0.87239,0.6181,0.08852,0.70662,0.84064,0.32989,1.17053,0.673,0.93,0.745,0.79308,0.65854,1.08984,7.1211,2.1579,55.2,1096.7,43.2,821.4,1151.9,-1041.5,864.6,-778.2,1520.1
771,2019-01-13 14:20:00,117.24,117.98,117.61,235.09,0,7.1185,2.5712,4.8448,0.56265,0.27883,0.84147,0.61326,0.08369,0.69695,0.83482,0.30319,1.13801,0.674,0.92,0.739,0.79241,0.66098,1.09045,7.1335,2.1457,55.2,1096.7,43.2,821.4,1151.9,-1041.5,864.6,-778.2,1520.2
772,2019-01-13 14:25:00,117.21,117.84,117.52,234.98,0,7.0755,2.9891,5.0323,0.55876,0.30582,0.86458,0.60877,0.08147,0.69024,0.82906,0.32802,1.15708,0.674,0.932,0.747,0.80083,0.66429,1.09764,7.1136,2.2315,55.3,1096.7,43.3,821.4,1152,-1041.4,864.7,-778.1,1520.3
773,2019-01-13 14:30:00,117.19,117.72,117.46,234.85,0,7.0683,2.7752,4.9217,0.55841,0.3044,0.86281,0.60797,0.08474,0.69271,0.82827,0.32679,1.15505,0.674,0.931,0.747,0.82109,0.67341,1.11626,7.0922,2.4097,55.4,1096.7,43.4,821.4,1152.1,-1041.3,864.8,-778,1520.4
774,2019-01-13 14:35:00,117.24,117.99,117.62,235.08,0,7.0651,1.4426,4.2538,0.55797,0.14205,0.70003,0.60857,-0.00191,0.60666,0.82832,0.16829,0.99661,0.674,0.844,0.702,0.80762,0.66364,1.10132,7.071,2.3212,55.5,1096.7,43.4,821.4,1152.2,-1041.2,864.8,-778,1520.5
775,2019-01-13 14:40:00,117.25,117.88,117.57,235.11,0,7.123,1.4291,4.2761,0.56316,0.14222,0.70538,0.61252,-0.00185,0.61067,0.83482,0.16857,1.00339,0.675,0.844,0.703,0.79861,0.65987,1.09344,7.0854,2.2339,55.5,1096.7,43.5,821.4,1152.2,-1041.2,864.9,-777.9,1520.6
776,2019-01-13 14:45:00,116.86,117.54,117.2,234.26,0,8.1428,2.8142,5.4785,0.6857,0.3088,0.9945,0.65703,0.08365,0.74068,0.95152,0.3311,1.28262,0.721,0.933,0.775,0.87735,0.69373,1.17554,7.3915,2.6307,55.6,1096.7,43.5,821.4,1152.3,-1041.1,864.9,-777.9,1520.7
777,2019-01-13 14:50:00,117.03,118,117.52,234.87,0,8.1558,1.4299,4.7929,0.68426,0.14132,0.82559,0.66267,-0.00161,0.66106,0.95437,0.16762,1.122,0.717,0.843,0.736,0.90924,0.70613,1.20781,7.7478,2.5438,55.7,1096.7,43.6,821.4,1152.4,-1041,865,-777.8,1520.8
778,2019-01-13 14:55:00,117.22,117.99,117.6,235.28,0,8.0417,1.4378,4.7397,0.67329,0.14378,0.81707,0.65748,-0.00187,0.65561,0.94305,0.17116,1.11421,0.714,0.84,0.733,0.98815,0.74166,1.28847,8.0831,2.9003,55.7,1096.7,43.6,821.4,1152.4,-1041,865,-777.8,1520.9
779,2019-01-13 15:00:00,117.14,117.95,117.54,235,0,8.0257,2.8141,5.4199,0.67029,0.30789,0.97818,0.65603,0.08696,0.74298,0.93989,0.33146,1.27135,0.713,0.929,0.769,0.98734,0.74253,1.28781,8.0977,2.8845,55.8,1096.7,43.7,821.4,1152.5,-1040.9,865.1,-777.7,1521
780,2019-01-13 15:05:00,117.03,117.8,117.41,234.53,0,7.9961,2.8657,5.4309,0.66725,0.31077,0.97802,0.6532,0.0835,0.7367,0.9358,0.33487,1.27067,0.713,0.928,0.77,1.00746,0.7524,1.3079,8.0564,3.0935,55.9,1096.7,43.8,821.4,1152.6,-1040.8,865.2,-777.6,1521.1
781,2019-01-13 15:10:00,116.58,117.35,116.96,233.91,0,7.0707,1.4724,4.2716,0.55749,0.14451,0.702,0.60357,-0.00317,0.60041,0.82447,0.17288,0.99736,0.676,0.836,0.704,0.99693,0.74921,1.29877,7.7732,3.2993,56,1096.7,43.8,821.4,1152.7,-1040.7,865.2,-777.6,1521.2
782,2019-01-13 15:15:00,116.6,117.36,116.98,233.71,0,7.0796,2.8111,4.9453,0.55867,0.30782,0.8665,0.60428,0.08213,0.68641,0.82581,0.33062,1.15643,0.677,0.931,0.749,0.89634,0.69907,1.19431,7.4435,2.7594,56,1096.7,43.9,821.4,1152.7,-1040.7,865.3,-777.5,1521.3
783,2019-01-13 15:20:00,116.99,117.72,117.36,234.51,0,7.1049,1.4924,4.2986,0.56035,0.14641,0.70676,0.61018,-0.00299,0.60718,0.83125,0.17573,1.00699,0.674,0.833,0.702,0.8474,0.67669,1.14586,7.1389,2.6545,56.1,1096.7,43.9,821.4,1152.8,-1040.6,865.3,-777.5,1521.4
784,2019-01-13 15:25:00,117.26,118.03,117.65,235.14,0,7.1189,1.4782,4.2985,0.56302,0.14589,0.70891,0.61256,-0.00231,0.61025,0.83482,0.17446,1.00928,0.674,0.836,0.702,0.77998,0.64396,1.07577,7.0888,2.1055,56.2,1096.7,44,821.4,1152.9,-1040.5,865.4,-777.4,1521.5
785,2019-01-13 15:30:00,117.22,117.9,117.56,234.96,0,7.0775,2.8187,4.9481,0.55868,0.30778,0.86646,0.60941,0.08644,0.69585,0.82951,0.33172,1.16123,0.674,0.928,0.746,0.80452,0.65945,1.10139,7.1052,2.2896,56.2,1096.7,44,821.4,1152.9,-1040.5,865.4,-777.4,1521.6
786,2019-01-13 15:35:00,117.34,117.91,117.63,235.06,0,7.0829,2.8237,4.9533,0.55904,0.30832,0.86736,0.61166,0.08672,0.69839,0.83144,0.33233,1.16378,0.672,0.928,0.745,0.81601,0.66731,1.11292,7.0988,2.387,56.3,1096.7,44.1,821.4,1153,-1040.4,865.5,-777.3,1521.7
787,2019-01-13 15:40:00,116.88,117.82,117.35,234.61,0,7.0431,1.4684,4.2558,0.55522,0.14478,0.7,0.60394,-0.00295,0.60099,0.82318,0.17259,0.99577,0.674,0.839,0.703,0.82557,0.67098,1.1214,7.0783,2.4823,56.4,1096.7,44.2,821.4,1153.1,-1040.3,865.6,-777.2,1521.8
788,2019-01-13 15:45:00,117.15,117.81,117.48,234.9,0,7.1233,2.8158,4.9696,0.56283,0.30874,0.87157,0.61262,0.08582,0.69844,0.83466,0.33228,1.16694,0.674,0.929,0.747,0.8021,0.65832,1.09784,7.0701,2.2911,56.5,1096.7,44.2,821.4,1153.2,-1040.2,865.6,-777.2,1521.9
789,2019-01-13 15:50:00,117.33,117.92,117.62,234.92,0,7.1325,2.8036,4.9681,0.56337,0.30739,0.87076,0.61465,0.08609,0.70075,0.83653,0.33093,1.16746,0.673,0.929,0.746,0.80334,0.65901,1.09917,7.0841,2.287,56.5,1096.7,44.3,821.4,1153.2,-1040.2,865.7,-777.1,1522
790,2019-01-13 15:55:00,117.24,118.13,117.69,235.22,0,7.1675,1.4615,4.3145,0.56696,0.14447,0.71143,0.61665,-0.00204,0.6146,0.84039,0.17223,1.01262,0.675,0.839,0.703,0.79467,0.65661,1.09176,7.1201,2.1869,56.6,1096.7,44.3,821.4,1153.3,-1040.1,865.7,-777.1,1522
791,2019-01-13 16:00:00,117.26,117.95,117.61,235.06,0,8.3015,2.8207,5.5611,0.70438,0.30951,1.0139,0.66908,0.08711,0.75619,0.97333,0.33285,1.30618,0.724,0.93,0.776,0.81403,0.66421,1.11392,7.226,2.2726,56.7,1096.7,44.4,821.4,1153.4,-1040,865.8,-777,1522.1
792,2019-01-13 16:05:00,117.1,117.68,117.39,234.78,0,8.1676,1.4871,4.8274,0.68412,0.14491,0.82904,0.66043,-0.00302,0.65741,0.95278,0.17294,1.12572,0.718,0.838,0.736,0.84578,0.67494,1.14532,7.5924,2.1815,56.7,1096.7,44.4,821.4,1153.4,-1040,865.8,-777,1522.2
793,2019-01-13 16:10:00,116.89,117.89,117.39,234.5,0,9.4248,2.8192,6.122,0.91958,0.30927,1.22885,0.60212,0.08489,0.68702,1.10119,0.3322,1.43339,0.835,0.931,0.857,0.99871,0.68813,1.26687,8.3614,2.4535,56.8,1096.7,44.5,821.4,1153.5,-1039.9,865.9,-776.9,1522.4
